timestamp_ms,block_number,last_variant,tx_count,warm_hits,cold_misses,warm_set_size,warm_hit_rate,scheduler_overhead_us,block_duration_ms,gc_young_delta_count,gc_old_delta_count,gc_young_delta_ms,gc_old_delta_ms,gc_total_delta_ms,gc_pause_ratio
1778479976937,1,HYBRID_FEE_LOCALITY,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778479978816,2,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,1686,31,0,0,0,0,0,0.0000
1778479978876,3,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,512,9,0,0,0,0,0,0.0000
1778479978905,4,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,432,6,0,0,0,0,0,0.0000
1778479979174,5,HYBRID_FEE_LOCALITY,4,0,0,1,0.0000,920,7,0,0,0,0,0,0.0000
1778479979387,6,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,341,5,0,0,0,0,0,0.0000
1778479979680,7,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,426,26,0,0,0,0,0,0.0000
1778479980448,8,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,596,7,0,0,0,0,0,0.0000
1778479981625,9,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,906,8,0,0,0,0,0,0.0000
1778479981665,10,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,770,9,0,0,0,0,0,0.0000
1778479981755,11,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,617,6,0,0,0,0,0,0.0000
1778479981872,12,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,603,6,0,0,0,0,0,0.0000
1778479982079,13,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,532,6,0,0,0,0,0,0.0000
1778479982459,14,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,513,5,0,0,0,0,0,0.0000
1778479982555,15,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,469,7,0,0,0,0,0,0.0000
1778479982644,16,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,380,6,0,0,0,0,0,0.0000
1778479982864,17,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,396,4,0,0,0,0,0,0.0000
1778479983203,18,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,403,5,0,0,0,0,0,0.0000
1778479983676,19,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,365,4,0,0,0,0,0,0.0000
1778479983737,20,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,375,5,0,0,0,0,0,0.0000
1778479984045,21,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,398,3,0,0,0,0,0,0.0000
1778479984270,22,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,400,6,0,0,0,0,0,0.0000
1778479984786,23,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,441,6,0,0,0,0,0,0.0000
1778479985006,24,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,292,3,0,0,0,0,0,0.0000
1778479986008,25,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,502,5,0,0,0,0,0,0.0000
1778479987005,26,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,281,3,0,0,0,0,0,0.0000
1778479988006,27,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,284,4,0,0,0,0,0,0.0000
1778479989006,28,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,311,4,0,0,0,0,0,0.0000
1778479990006,29,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,293,3,0,0,0,0,0,0.0000
1778479991006,30,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,591,4,0,0,0,0,0,0.0000
1778479992006,31,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,302,3,0,0,0,0,0,0.0000
1778479993004,32,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,284,2,0,0,0,0,0,0.0000
1778479994006,33,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,598,3,0,0,0,0,0,0.0000
1778479995005,34,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,304,3,0,0,0,0,0,0.0000
