timestamp_ms,block_number,last_variant,tx_count,warm_hits,cold_misses,warm_set_size,warm_hit_rate,scheduler_overhead_us,block_duration_ms,gc_young_delta_count,gc_old_delta_count,gc_young_delta_ms,gc_old_delta_ms,gc_total_delta_ms,gc_pause_ratio
1778475188619,1,DISABLED,0,0,0,0,0.0000,0,4,0,0,0,0,0,0.0000
1778475190261,2,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475190412,3,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475191079,4,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475191548,5,DISABLED,13,0,0,0,0.0000,0,61,0,0,0,0,0,0.0000
1778475192276,6,DISABLED,61,0,0,0,0.0000,0,35,0,0,0,0,0,0.0000
1778475192733,7,DISABLED,41,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778475192871,8,DISABLED,12,0,0,0,0.0000,0,6,0,0,0,0,0,0.0000
1778475193080,9,DISABLED,21,0,0,0,0.0000,0,8,0,0,0,0,0,0.0000
1778475194428,10,DISABLED,127,0,0,0,0.0000,0,34,0,0,0,0,0,0.0000
1778475194878,11,DISABLED,51,0,0,0,0.0000,0,13,0,0,0,0,0,0.0000
1778475196808,12,DISABLED,4,0,0,0,0.0000,0,1,0,0,0,0,0,0.0000
1778475197709,13,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475197909,14,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475198125,15,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475198394,16,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475198449,17,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475198623,18,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475199628,19,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475199794,20,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
