timestamp_ms,block_number,last_variant,tx_count,warm_hits,cold_misses,warm_set_size,warm_hit_rate,scheduler_overhead_us,block_duration_ms,gc_young_delta_count,gc_old_delta_count,gc_young_delta_ms,gc_old_delta_ms,gc_total_delta_ms,gc_pause_ratio
1778476968022,1,ADDRESS_LOCALITY,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778476970372,2,ADDRESS_LOCALITY,1,0,0,1,0.0000,612,41,0,0,0,0,0,0.0000
1778476970411,3,ADDRESS_LOCALITY,2,0,0,1,0.0000,63,11,0,0,0,0,0,0.0000
1778476970612,4,ADDRESS_LOCALITY,2,0,0,1,0.0000,33,7,0,0,0,0,0,0.0000
1778476971022,5,ADDRESS_LOCALITY,1,0,0,1,0.0000,40,5,0,0,0,0,0,0.0000
1778476972457,6,ADDRESS_LOCALITY,1,0,0,1,0.0000,73,5,0,0,0,0,0,0.0000
1778476972496,7,ADDRESS_LOCALITY,2,0,0,1,0.0000,67,6,0,0,0,0,0,0.0000
1778476972533,8,ADDRESS_LOCALITY,2,0,0,1,0.0000,76,6,0,0,0,0,0,0.0000
1778476972715,9,ADDRESS_LOCALITY,2,0,0,1,0.0000,67,6,0,0,0,0,0,0.0000
1778476972807,10,ADDRESS_LOCALITY,3,0,0,1,0.0000,62,8,0,0,0,0,0,0.0000
1778476973048,11,ADDRESS_LOCALITY,1,0,0,1,0.0000,86,6,0,0,0,0,0,0.0000
1778476973485,12,ADDRESS_LOCALITY,3,0,0,1,0.0000,81,6,0,0,0,0,0,0.0000
1778476973852,13,ADDRESS_LOCALITY,2,0,0,1,0.0000,85,6,0,0,0,0,0,0.0000
1778476974044,14,ADDRESS_LOCALITY,2,0,0,1,0.0000,63,5,0,0,0,0,0,0.0000
1778476975183,15,ADDRESS_LOCALITY,3,0,0,1,0.0000,89,7,0,0,0,0,0,0.0000
1778476975891,16,ADDRESS_LOCALITY,2,0,0,1,0.0000,70,4,0,0,0,0,0,0.0000
1778476975974,17,ADDRESS_LOCALITY,1,0,0,1,0.0000,73,4,0,0,0,0,0,0.0000
1778476977068,18,ADDRESS_LOCALITY,2,0,0,1,0.0000,92,4,0,0,0,0,0,0.0000
1778476977110,19,ADDRESS_LOCALITY,1,0,0,1,0.0000,78,4,0,0,0,0,0,0.0000
1778476978014,20,ADDRESS_LOCALITY,3,0,0,1,0.0000,89,5,1,0,18,0,18,3.6000
1778476978064,21,ADDRESS_LOCALITY,1,0,0,1,0.0000,58,3,0,0,0,0,0,0.0000
1778476978985,22,ADDRESS_LOCALITY,3,0,0,1,0.0000,57,4,0,0,0,0,0,0.0000
1778476979130,23,ADDRESS_LOCALITY,1,0,0,1,0.0000,61,3,0,0,0,0,0,0.0000
1778476979369,24,ADDRESS_LOCALITY,1,0,0,1,0.0000,73,3,0,0,0,0,0,0.0000
1778476979426,25,ADDRESS_LOCALITY,1,0,0,1,0.0000,86,5,0,0,0,0,0,0.0000
1778476979762,26,ADDRESS_LOCALITY,1,0,0,1,0.0000,82,4,0,0,0,0,0,0.0000
1778476980014,27,ADDRESS_LOCALITY,2,0,0,1,0.0000,71,4,0,0,0,0,0,0.0000
1778476981006,28,ADDRESS_LOCALITY,2,0,0,1,0.0000,70,3,0,0,0,0,0,0.0000
1778476983299,29,ADDRESS_LOCALITY,1,0,0,1,0.0000,104,4,0,0,0,0,0,0.0000
1778476983337,30,ADDRESS_LOCALITY,2,0,0,1,0.0000,76,4,0,0,0,0,0,0.0000
1778476984008,31,ADDRESS_LOCALITY,3,0,0,1,0.0000,92,5,0,0,0,0,0,0.0000
1778476985004,32,ADDRESS_LOCALITY,2,0,0,1,0.0000,78,2,0,0,0,0,0,0.0000
1778476986004,33,ADDRESS_LOCALITY,2,0,0,1,0.0000,64,2,0,0,0,0,0,0.0000
1778476987004,34,ADDRESS_LOCALITY,1,0,0,1,0.0000,59,2,0,0,0,0,0,0.0000
1778476988004,35,ADDRESS_LOCALITY,3,0,0,1,0.0000,52,2,0,0,0,0,0,0.0000
1778476989005,36,ADDRESS_LOCALITY,3,0,0,1,0.0000,59,3,0,0,0,0,0,0.0000
1778476990005,37,ADDRESS_LOCALITY,2,0,0,1,0.0000,51,2,0,0,0,0,0,0.0000
1778476991006,38,ADDRESS_LOCALITY,2,0,0,1,0.0000,55,2,0,0,0,0,0,0.0000
1778476992005,39,ADDRESS_LOCALITY,3,0,0,1,0.0000,57,3,0,0,0,0,0,0.0000
1778476993417,40,ADDRESS_LOCALITY,1,0,0,1,0.0000,68,2,0,0,0,0,0,0.0000
1778476994005,41,ADDRESS_LOCALITY,4,0,0,1,0.0000,46,3,0,0,0,0,0,0.0000
1778476995004,42,ADDRESS_LOCALITY,1,0,0,1,0.0000,46,2,0,0,0,0,0,0.0000
1778476996004,43,ADDRESS_LOCALITY,2,0,0,1,0.0000,45,2,0,0,0,0,0,0.0000
1778476997005,44,ADDRESS_LOCALITY,2,0,0,1,0.0000,57,2,0,0,0,0,0,0.0000
1778476998144,45,ADDRESS_LOCALITY,1,0,0,1,0.0000,38,1,0,0,0,0,0,0.0000
1778476999004,46,ADDRESS_LOCALITY,1,0,0,1,0.0000,44,1,0,0,0,0,0,0.0000
1778477000005,47,ADDRESS_LOCALITY,2,0,0,1,0.0000,55,2,0,0,0,0,0,0.0000
1778477001004,48,ADDRESS_LOCALITY,2,0,0,1,0.0000,65,3,0,0,0,0,0,0.0000
1778477002005,49,ADDRESS_LOCALITY,2,0,0,1,0.0000,53,2,0,0,0,0,0,0.0000
1778477003004,50,ADDRESS_LOCALITY,1,0,0,1,0.0000,65,2,0,0,0,0,0,0.0000
1778477004005,51,ADDRESS_LOCALITY,2,0,0,1,0.0000,56,2,0,0,0,0,0,0.0000
1778477005004,52,ADDRESS_LOCALITY,1,0,0,1,0.0000,45,1,0,0,0,0,0,0.0000
1778477006005,53,ADDRESS_LOCALITY,1,0,0,1,0.0000,58,2,0,0,0,0,0,0.0000
1778477007003,54,ADDRESS_LOCALITY,1,0,0,1,0.0000,43,2,0,0,0,0,0,0.0000
1778477008005,55,ADDRESS_LOCALITY,1,0,0,1,0.0000,48,2,0,0,0,0,0,0.0000
1778477009005,56,ADDRESS_LOCALITY,3,0,0,1,0.0000,70,3,0,0,0,0,0,0.0000
1778477010006,57,ADDRESS_LOCALITY,2,0,0,1,0.0000,108,3,0,0,0,0,0,0.0000
1778477011324,58,ADDRESS_LOCALITY,2,0,0,1,0.0000,76,3,0,0,0,0,0,0.0000
1778477012005,59,ADDRESS_LOCALITY,3,0,0,1,0.0000,47,2,0,0,0,0,0,0.0000
1778477013005,60,ADDRESS_LOCALITY,2,0,0,1,0.0000,49,2,0,0,0,0,0,0.0000
1778477014005,61,ADDRESS_LOCALITY,2,0,0,1,0.0000,44,2,0,0,0,0,0,0.0000
1778477015005,62,ADDRESS_LOCALITY,1,0,0,1,0.0000,58,2,0,0,0,0,0,0.0000
1778477016004,63,ADDRESS_LOCALITY,1,0,0,1,0.0000,39,1,0,0,0,0,0,0.0000
1778477017005,64,ADDRESS_LOCALITY,3,0,0,1,0.0000,61,2,0,0,0,0,0,0.0000
1778477018004,65,ADDRESS_LOCALITY,1,0,0,1,0.0000,38,1,0,0,0,0,0,0.0000
1778477019004,66,ADDRESS_LOCALITY,3,0,0,1,0.0000,41,2,0,0,0,0,0,0.0000
1778477020004,67,ADDRESS_LOCALITY,1,0,0,1,0.0000,57,2,0,0,0,0,0,0.0000
1778477021193,68,ADDRESS_LOCALITY,1,0,0,1,0.0000,35,1,0,0,0,0,0,0.0000
1778477022004,69,ADDRESS_LOCALITY,1,0,0,1,0.0000,61,2,0,0,0,0,0,0.0000
1778477023005,70,ADDRESS_LOCALITY,2,0,0,1,0.0000,44,2,0,0,0,0,0,0.0000
1778477024004,71,ADDRESS_LOCALITY,1,0,0,1,0.0000,50,1,0,0,0,0,0,0.0000
1778477025004,72,ADDRESS_LOCALITY,1,0,0,1,0.0000,51,2,0,0,0,0,0,0.0000
1778477026006,73,ADDRESS_LOCALITY,2,0,0,1,0.0000,44,2,0,0,0,0,0,0.0000
1778477027003,74,ADDRESS_LOCALITY,1,0,0,1,0.0000,46,1,0,0,0,0,0,0.0000
1778477028003,75,ADDRESS_LOCALITY,2,0,0,1,0.0000,40,2,0,0,0,0,0,0.0000
1778477029004,76,ADDRESS_LOCALITY,1,0,0,1,0.0000,40,1,0,0,0,0,0,0.0000
1778477030003,77,ADDRESS_LOCALITY,1,0,0,1,0.0000,45,1,0,0,0,0,0,0.0000
1778477031004,78,ADDRESS_LOCALITY,2,0,0,1,0.0000,47,2,0,0,0,0,0,0.0000
1778477032005,79,ADDRESS_LOCALITY,2,0,0,1,0.0000,67,2,0,0,0,0,0,0.0000
1778477033004,80,ADDRESS_LOCALITY,2,0,0,1,0.0000,39,2,0,0,0,0,0,0.0000
1778477034003,81,ADDRESS_LOCALITY,2,0,0,1,0.0000,38,1,0,0,0,0,0,0.0000
1778477035004,82,ADDRESS_LOCALITY,1,0,0,1,0.0000,56,2,0,0,0,0,0,0.0000
1778477036004,83,ADDRESS_LOCALITY,1,0,0,1,0.0000,67,2,0,0,0,0,0,0.0000
1778477037003,84,ADDRESS_LOCALITY,2,0,0,1,0.0000,65,2,0,0,0,0,0,0.0000
1778477038005,85,ADDRESS_LOCALITY,4,0,0,1,0.0000,49,2,0,0,0,0,0,0.0000
1778477039005,86,ADDRESS_LOCALITY,2,0,0,1,0.0000,62,2,0,0,0,0,0,0.0000
1778477040005,87,ADDRESS_LOCALITY,1,0,0,1,0.0000,47,2,0,0,0,0,0,0.0000
1778477041004,88,ADDRESS_LOCALITY,2,0,0,1,0.0000,72,2,0,0,0,0,0,0.0000
1778477042006,89,ADDRESS_LOCALITY,3,0,0,1,0.0000,53,2,0,0,0,0,0,0.0000
1778477043003,90,ADDRESS_LOCALITY,1,0,0,1,0.0000,40,1,0,0,0,0,0,0.0000
1778477044004,91,ADDRESS_LOCALITY,1,0,0,1,0.0000,56,1,0,0,0,0,0,0.0000
1778477045004,92,ADDRESS_LOCALITY,3,0,0,1,0.0000,50,2,0,0,0,0,0,0.0000
1778477046322,93,ADDRESS_LOCALITY,1,0,0,1,0.0000,52,2,0,0,0,0,0,0.0000
1778477047004,94,ADDRESS_LOCALITY,2,0,0,1,0.0000,50,2,0,0,0,0,0,0.0000
1778477048005,95,ADDRESS_LOCALITY,2,0,0,1,0.0000,53,2,0,0,0,0,0,0.0000
1778477049004,96,ADDRESS_LOCALITY,1,0,0,1,0.0000,51,1,0,0,0,0,0,0.0000
1778477050004,97,ADDRESS_LOCALITY,1,0,0,1,0.0000,56,1,0,0,0,0,0,0.0000
1778477051004,98,ADDRESS_LOCALITY,2,0,0,1,0.0000,34,2,0,0,0,0,0,0.0000
1778477052003,99,ADDRESS_LOCALITY,2,0,0,1,0.0000,31,1,0,0,0,0,0,0.0000
1778477053003,100,ADDRESS_LOCALITY,2,0,0,1,0.0000,42,2,0,0,0,0,0,0.0000
1778477054004,101,ADDRESS_LOCALITY,1,0,0,1,0.0000,43,1,0,0,0,0,0,0.0000
1778477055556,102,ADDRESS_LOCALITY,2,0,0,1,0.0000,40,1,0,0,0,0,0,0.0000
1778477056006,103,ADDRESS_LOCALITY,3,0,0,1,0.0000,99,3,0,0,0,0,0,0.0000
1778477057189,104,ADDRESS_LOCALITY,1,0,0,1,0.0000,62,1,0,0,0,0,0,0.0000
1778477058003,105,ADDRESS_LOCALITY,1,0,0,1,0.0000,29,1,0,0,0,0,0,0.0000
1778477059004,106,ADDRESS_LOCALITY,2,0,0,1,0.0000,43,1,0,0,0,0,0,0.0000
1778477060004,107,ADDRESS_LOCALITY,4,0,0,1,0.0000,28,2,0,0,0,0,0,0.0000
1778477061003,108,ADDRESS_LOCALITY,2,0,0,1,0.0000,31,1,0,0,0,0,0,0.0000
1778477062005,109,ADDRESS_LOCALITY,4,0,0,1,0.0000,48,2,0,0,0,0,0,0.0000
1778477063002,110,ADDRESS_LOCALITY,1,0,0,1,0.0000,24,1,0,0,0,0,0,0.0000
1778477064003,111,ADDRESS_LOCALITY,1,0,0,1,0.0000,21,1,0,0,0,0,0,0.0000
1778477065004,112,ADDRESS_LOCALITY,2,0,0,1,0.0000,22,1,0,0,0,0,0,0.0000
1778477066003,113,ADDRESS_LOCALITY,3,0,0,1,0.0000,27,1,0,0,0,0,0,0.0000
1778477067005,114,ADDRESS_LOCALITY,1,0,0,1,0.0000,32,1,0,0,0,0,0,0.0000
1778477068003,115,ADDRESS_LOCALITY,2,0,0,1,0.0000,26,1,0,0,0,0,0,0.0000
1778477069004,116,ADDRESS_LOCALITY,5,0,0,1,0.0000,28,2,0,0,0,0,0,0.0000
1778477070005,117,ADDRESS_LOCALITY,2,0,0,1,0.0000,35,1,0,0,0,0,0,0.0000
1778477071004,118,ADDRESS_LOCALITY,4,0,0,1,0.0000,30,1,0,0,0,0,0,0.0000
1778477072003,119,ADDRESS_LOCALITY,2,0,0,1,0.0000,26,1,0,0,0,0,0,0.0000
1778477073003,120,ADDRESS_LOCALITY,2,0,0,1,0.0000,39,1,0,0,0,0,0,0.0000
1778477074004,121,ADDRESS_LOCALITY,1,0,0,1,0.0000,32,1,0,0,0,0,0,0.0000
1778477075004,122,ADDRESS_LOCALITY,4,0,0,1,0.0000,19,1,0,0,0,0,0,0.0000
1778477076004,123,ADDRESS_LOCALITY,2,0,0,1,0.0000,16,1,0,0,0,0,0,0.0000
1778477077003,124,ADDRESS_LOCALITY,2,0,0,1,0.0000,18,1,0,0,0,0,0,0.0000
1778477078002,125,ADDRESS_LOCALITY,1,0,0,1,0.0000,26,1,0,0,0,0,0,0.0000
1778477079003,126,ADDRESS_LOCALITY,2,0,0,1,0.0000,38,1,0,0,0,0,0,0.0000
1778477080004,127,ADDRESS_LOCALITY,4,0,0,1,0.0000,22,1,0,0,0,0,0,0.0000
1778477081004,128,ADDRESS_LOCALITY,2,0,0,1,0.0000,38,1,0,0,0,0,0,0.0000
1778477082003,129,ADDRESS_LOCALITY,3,0,0,1,0.0000,25,1,0,0,0,0,0,0.0000
