timestamp_ms,block_number,last_variant,tx_count,warm_hits,cold_misses,warm_set_size,warm_hit_rate,scheduler_overhead_us,block_duration_ms,gc_young_delta_count,gc_old_delta_count,gc_young_delta_ms,gc_old_delta_ms,gc_total_delta_ms,gc_pause_ratio
1778542974161,1,HYBRID_FEE_LOCALITY,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778542975187,2,HYBRID_FEE_LOCALITY,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778542975606,3,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,1895,34,0,0,0,0,0,0.0000
1778542977075,4,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,1224,12,0,0,0,0,0,0.0000
1778542977450,5,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,787,9,0,0,0,0,0,0.0000
1778542977696,6,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,857,7,0,0,0,0,0,0.0000
1778542978254,7,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,662,7,0,0,0,0,0,0.0000
1778542978310,8,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,595,8,0,0,0,0,0,0.0000
1778542978398,9,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,609,7,0,0,0,0,0,0.0000
1778542978668,10,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,726,7,0,0,0,0,0,0.0000
1778542978940,11,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,632,8,0,0,0,0,0,0.0000
1778542978960,12,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,533,6,0,0,0,0,0,0.0000
1778542979817,13,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,500,6,0,0,0,0,0,0.0000
1778542979900,14,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,366,5,0,0,0,0,0,0.0000
1778542980115,15,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,350,6,0,0,0,0,0,0.0000
1778542980293,16,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,311,5,0,0,0,0,0,0.0000
1778542980430,17,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,328,4,0,0,0,0,0,0.0000
1778542980635,18,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,267,3,0,0,0,0,0,0.0000
1778542980788,19,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,272,3,0,0,0,0,0,0.0000
