timestamp_ms,block_number,last_variant,tx_count,warm_hits,cold_misses,warm_set_size,warm_hit_rate,scheduler_overhead_us,block_duration_ms,gc_young_delta_count,gc_old_delta_count,gc_young_delta_ms,gc_old_delta_ms,gc_total_delta_ms,gc_pause_ratio
1778475790533,1,DISABLED,0,0,0,0,0.0000,0,3,0,0,0,0,0,0.0000
1778475791603,2,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475791911,3,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475792173,4,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475792786,5,DISABLED,45,0,0,0,0.0000,0,45,0,0,0,0,0,0.0000
1778475792867,6,DISABLED,7,0,0,0,0.0000,0,4,0,0,0,0,0,0.0000
1778475793349,7,DISABLED,47,0,0,0,0.0000,0,15,0,0,0,0,0,0.0000
1778475793576,8,DISABLED,23,0,0,0,0.0000,0,5,0,0,0,0,0,0.0000
1778475793690,9,DISABLED,12,0,0,0,0.0000,0,4,0,0,0,0,0,0.0000
1778475794189,10,DISABLED,52,0,0,0,0.0000,0,12,0,0,0,0,0,0.0000
1778475794340,11,DISABLED,14,0,0,0,0.0000,0,3,0,0,0,0,0,0.0000
1778475794523,12,DISABLED,20,0,0,0,0.0000,0,4,0,0,0,0,0,0.0000
1778475794794,13,DISABLED,30,0,0,0,0.0000,0,6,0,0,0,0,0,0.0000
1778475794876,14,DISABLED,8,0,0,0,0.0000,0,2,0,0,0,0,0,0.0000
1778475795283,15,DISABLED,46,0,0,0,0.0000,0,6,0,0,0,0,0,0.0000
1778475795583,16,DISABLED,26,0,0,0,0.0000,0,4,0,0,0,0,0,0.0000
1778475795786,17,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475795953,18,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475796560,19,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475796647,20,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475796944,21,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475797345,22,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475797421,23,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475798002,24,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475799001,25,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475800001,26,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475801353,27,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475802002,28,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475803002,29,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475804001,30,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475805012,31,DISABLED,0,0,0,0,0.0000,0,3,0,0,0,0,0,0.0000
1778475806000,32,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778475807075,33,DISABLED,3,0,0,0,0.0000,0,71,0,0,0,0,0,0.0000
1778475809093,34,DISABLED,105,0,0,0,0.0000,0,634,0,0,0,0,0,0.0000
1778475810567,35,DISABLED,142,0,0,0,0.0000,0,663,1,0,10,0,10,0.0151
1778475812094,36,DISABLED,156,0,0,0,0.0000,0,652,1,0,12,0,12,0.0184
1778475814218,37,DISABLED,216,0,0,0,0.0000,0,617,1,0,7,0,7,0.0113
1778475816769,38,DISABLED,236,0,0,0,0.0000,0,796,0,0,0,0,0,0.0000
1778475818909,39,DISABLED,218,0,0,0,0.0000,0,762,1,0,10,0,10,0.0131
1778475821624,40,DISABLED,261,0,0,0,0.0000,0,877,1,0,7,0,7,0.0080
1778475824506,41,DISABLED,274,0,0,0,0.0000,0,1009,1,0,16,0,16,0.0159
1778475828408,42,DISABLED,347,0,0,0,0.0000,0,1445,1,0,9,0,9,0.0062
1778475832691,43,DISABLED,409,0,0,0,0.0000,0,1599,2,0,23,0,23,0.0144
1778475837461,44,DISABLED,449,0,0,0,0.0000,0,1902,2,0,22,0,22,0.0116
1778475843737,45,DISABLED,570,0,0,0,0.0000,0,2488,3,0,74,0,74,0.0297
1778475851531,46,DISABLED,731,0,0,0,0.0000,0,2984,5,0,86,0,86,0.0288
1778475861279,47,DISABLED,889,0,0,0,0.0000,0,3836,7,0,85,0,85,0.0222
1778475874059,48,DISABLED,1123,0,0,0,0.0000,0,5014,10,0,113,0,113,0.0225
1778475889774,49,DISABLED,1173,0,0,0,0.0000,0,5000,13,0,164,0,164,0.0328
1778475905452,50,DISABLED,1079,0,0,0,0.0000,0,5003,10,0,115,0,115,0.0230
1778475920351,51,DISABLED,809,0,0,0,0.0000,0,5002,8,0,76,0,76,0.0152
1778475935649,52,DISABLED,852,0,0,0,0.0000,0,5001,6,0,64,0,64,0.0128
1778475951373,53,DISABLED,802,0,0,0,0.0000,0,5000,6,0,65,0,65,0.0130
1778475965593,54,DISABLED,877,0,0,0,0.0000,0,5000,9,0,101,0,101,0.0202
1778475980094,55,DISABLED,851,0,0,0,0.0000,0,5001,7,0,84,0,84,0.0168
1778475995846,56,DISABLED,908,0,0,0,0.0000,0,5003,8,0,114,0,114,0.0228
1778476010100,57,DISABLED,789,0,0,0,0.0000,0,5004,9,0,88,0,88,0.0176
1778476025355,58,DISABLED,773,0,0,0,0.0000,0,5000,7,0,117,0,117,0.0234
1778476040144,59,DISABLED,694,0,0,0,0.0000,0,5001,7,0,75,0,75,0.0150
1778476054492,60,DISABLED,760,0,0,0,0.0000,0,5001,6,0,58,0,58,0.0116
1778476069497,61,DISABLED,723,0,0,0,0.0000,0,5002,6,0,65,0,65,0.0130
1778476083942,62,DISABLED,756,0,0,0,0.0000,0,5000,6,0,86,0,86,0.0172
1778476097987,63,DISABLED,654,0,0,0,0.0000,0,5000,8,0,88,0,88,0.0176
1778476112279,64,DISABLED,716,0,0,0,0.0000,0,5000,7,0,78,0,78,0.0156
1778476126500,65,DISABLED,484,0,0,0,0.0000,0,5000,11,0,98,0,98,0.0196
1778476138996,66,DISABLED,448,0,0,0,0.0000,0,5000,6,0,59,0,59,0.0118
1778476152195,67,DISABLED,527,0,0,0,0.0000,0,5000,8,0,108,0,108,0.0216
1778476164960,68,DISABLED,594,0,0,0,0.0000,0,5000,8,0,94,0,94,0.0188
1778476177845,69,DISABLED,548,0,0,0,0.0000,0,5015,8,0,81,0,81,0.0162
1778476191098,70,DISABLED,555,0,0,0,0.0000,0,5003,7,0,74,0,74,0.0148
1778476204152,71,DISABLED,585,0,0,0,0.0000,0,5000,8,0,84,0,84,0.0168
1778476217490,72,DISABLED,503,0,0,0,0.0000,0,5002,8,0,108,0,108,0.0216
1778476230722,73,DISABLED,541,0,0,0,0.0000,0,5000,6,0,75,0,75,0.0150
1778476244504,74,DISABLED,513,0,0,0,0.0000,0,5000,8,0,124,0,124,0.0248
1778476258523,75,DISABLED,493,0,0,0,0.0000,0,5009,8,0,114,0,114,0.0228
1778476273696,76,DISABLED,468,0,0,0,0.0000,0,5001,9,0,134,0,134,0.0268
1778476287120,77,DISABLED,446,0,0,0,0.0000,0,5000,8,0,122,0,122,0.0244
1778476300595,78,DISABLED,422,0,0,0,0.0000,0,5000,8,0,125,0,125,0.0250
1778476313933,79,DISABLED,404,0,0,0,0.0000,0,5006,8,0,124,0,124,0.0248
1778476327203,80,DISABLED,418,0,0,0,0.0000,0,5008,9,0,126,0,126,0.0252
1778476340531,81,DISABLED,406,0,0,0,0.0000,0,5007,9,0,142,0,142,0.0284
