timestamp_ms,block_number,last_variant,tx_count,warm_hits,cold_misses,warm_set_size,warm_hit_rate,scheduler_overhead_us,block_duration_ms,gc_young_delta_count,gc_old_delta_count,gc_young_delta_ms,gc_old_delta_ms,gc_total_delta_ms,gc_pause_ratio
1778560689545,1,DISABLED,0,0,0,0,0.0000,0,3,0,0,0,0,0,0.0000
1778560690642,2,DISABLED,1,0,0,0,0.0000,0,21,0,0,0,0,0,0.0000
1778560691817,3,DISABLED,123,0,0,0,0.0000,0,55,0,0,0,0,0,0.0000
1778560692098,4,DISABLED,35,0,0,0,0.0000,0,11,0,0,0,0,0,0.0000
1778560692260,5,DISABLED,20,0,0,0,0.0000,0,5,0,0,0,0,0,0.0000
1778560692493,6,DISABLED,30,0,0,0,0.0000,0,7,0,0,0,0,0,0.0000
1778560692525,7,DISABLED,4,0,0,0,0.0000,0,2,0,0,0,0,0,0.0000
1778560692690,8,DISABLED,20,0,0,0,0.0000,0,4,0,0,0,0,0,0.0000
1778560692995,9,DISABLED,39,0,0,0,0.0000,0,8,0,0,0,0,0,0.0000
1778560693319,10,DISABLED,42,0,0,0,0.0000,0,7,0,0,0,0,0,0.0000
1778560693565,11,DISABLED,16,0,0,0,0.0000,0,3,0,0,0,0,0,0.0000
1778560693959,12,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560693974,13,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560694785,14,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560694861,15,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560695048,16,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560695427,17,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560695587,18,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560696277,19,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560696363,20,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560696885,21,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560697282,22,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560697465,23,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560697517,24,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560698002,25,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560699002,26,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560700003,27,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560701002,28,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560702070,29,DISABLED,6,0,0,0,0.0000,0,68,0,0,0,0,0,0.0000
1778560703060,30,DISABLED,6,0,0,0,0.0000,0,57,0,0,0,0,0,0.0000
1778560704039,31,DISABLED,6,0,0,0,0.0000,0,36,0,0,0,0,0,0.0000
1778560705034,32,DISABLED,6,0,0,0,0.0000,0,32,0,0,0,0,0,0.0000
1778560706774,33,DISABLED,6,0,0,0,0.0000,0,39,0,0,0,0,0,0.0000
1778560707078,34,DISABLED,6,0,0,0,0.0000,0,25,0,0,0,0,0,0.0000
1778560708031,35,DISABLED,6,0,0,0,0.0000,0,29,0,0,0,0,0,0.0000
1778560709025,36,DISABLED,6,0,0,0,0.0000,0,23,0,0,0,0,0,0.0000
1778560710025,37,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778560711029,38,DISABLED,6,0,0,0,0.0000,0,27,0,0,0,0,0,0.0000
1778560712031,39,DISABLED,6,0,0,0,0.0000,0,28,0,0,0,0,0,0.0000
1778560713026,40,DISABLED,6,0,0,0,0.0000,0,25,0,0,0,0,0,0.0000
1778560714327,41,DISABLED,6,0,0,0,0.0000,0,25,0,0,0,0,0,0.0000
1778560715024,42,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778560716027,43,DISABLED,6,0,0,0,0.0000,0,25,0,0,0,0,0,0.0000
1778560717022,44,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778560718424,45,DISABLED,6,0,0,0,0.0000,0,30,0,0,0,0,0,0.0000
1778560719025,46,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778560720022,47,DISABLED,6,0,0,0,0.0000,0,21,0,0,0,0,0,0.0000
