timestamp_ms,block_number,last_variant,tx_count,warm_hits,cold_misses,warm_set_size,warm_hit_rate,scheduler_overhead_us,block_duration_ms,gc_young_delta_count,gc_old_delta_count,gc_young_delta_ms,gc_old_delta_ms,gc_total_delta_ms,gc_pause_ratio
1778478474940,1,ADDRESS_LOCALITY,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778478476650,2,ADDRESS_LOCALITY,2,0,0,1,0.0000,456,25,0,0,0,0,0,0.0000
1778478476835,3,ADDRESS_LOCALITY,1,0,0,1,0.0000,48,6,0,0,0,0,0,0.0000
1778478477032,4,ADDRESS_LOCALITY,2,0,0,1,0.0000,31,5,0,0,0,0,0,0.0000
1778478477908,5,ADDRESS_LOCALITY,2,0,0,1,0.0000,124,36,0,0,0,0,0,0.0000
1778478478055,6,ADDRESS_LOCALITY,2,0,0,1,0.0000,54,5,0,0,0,0,0,0.0000
1778478478414,7,ADDRESS_LOCALITY,2,0,0,1,0.0000,72,6,0,0,0,0,0,0.0000
1778478478698,8,ADDRESS_LOCALITY,2,0,0,1,0.0000,61,5,0,0,0,0,0,0.0000
1778478479330,9,ADDRESS_LOCALITY,3,0,0,1,0.0000,90,5,0,0,0,0,0,0.0000
1778478479450,10,ADDRESS_LOCALITY,1,0,0,1,0.0000,65,4,0,0,0,0,0,0.0000
1778478480112,11,ADDRESS_LOCALITY,3,0,0,1,0.0000,89,6,0,0,0,0,0,0.0000
1778478480656,12,ADDRESS_LOCALITY,2,0,0,1,0.0000,71,4,0,0,0,0,0,0.0000
1778478481532,13,ADDRESS_LOCALITY,2,0,0,1,0.0000,95,4,0,0,0,0,0,0.0000
1778478481902,14,ADDRESS_LOCALITY,3,0,0,1,0.0000,58,4,0,0,0,0,0,0.0000
1778478482734,15,ADDRESS_LOCALITY,2,0,0,1,0.0000,60,3,0,0,0,0,0,0.0000
1778478482830,16,ADDRESS_LOCALITY,1,0,0,1,0.0000,54,3,0,0,0,0,0,0.0000
1778478483022,17,ADDRESS_LOCALITY,2,0,0,1,0.0000,70,6,0,0,0,0,0,0.0000
1778478484664,18,ADDRESS_LOCALITY,1,0,0,1,0.0000,84,4,0,0,0,0,0,0.0000
1778478484703,19,ADDRESS_LOCALITY,3,0,0,1,0.0000,50,3,0,0,0,0,0,0.0000
1778478485206,20,ADDRESS_LOCALITY,1,0,0,1,0.0000,50,4,0,0,0,0,0,0.0000
1778478485359,21,ADDRESS_LOCALITY,3,0,0,1,0.0000,61,4,0,0,0,0,0,0.0000
1778478485788,22,ADDRESS_LOCALITY,1,0,0,1,0.0000,54,3,0,0,0,0,0,0.0000
1778478485901,23,ADDRESS_LOCALITY,1,0,0,1,0.0000,62,3,0,0,0,0,0,0.0000
1778478486232,24,ADDRESS_LOCALITY,1,0,0,1,0.0000,61,4,0,0,0,0,0,0.0000
1778478486698,25,ADDRESS_LOCALITY,1,0,0,1,0.0000,54,3,0,0,0,0,0,0.0000
1778478487564,26,ADDRESS_LOCALITY,2,0,0,1,0.0000,46,2,0,0,0,0,0,0.0000
1778478488218,27,ADDRESS_LOCALITY,2,0,0,1,0.0000,62,2,0,0,0,0,0,0.0000
1778478489070,28,ADDRESS_LOCALITY,1,0,0,1,0.0000,50,1,0,0,0,0,0,0.0000
1778478489167,29,ADDRESS_LOCALITY,2,0,0,1,0.0000,47,2,0,0,0,0,0,0.0000
1778478489591,30,ADDRESS_LOCALITY,3,0,0,1,0.0000,53,2,0,0,0,0,0,0.0000
1778478490004,31,ADDRESS_LOCALITY,2,0,0,1,0.0000,68,2,0,0,0,0,0,0.0000
1778478491004,32,ADDRESS_LOCALITY,2,0,0,1,0.0000,70,2,0,0,0,0,0,0.0000
1778478492004,33,ADDRESS_LOCALITY,1,0,0,1,0.0000,88,2,0,0,0,0,0,0.0000
