timestamp_ms,block_number,last_variant,tx_count,warm_hits,cold_misses,warm_set_size,warm_hit_rate,scheduler_overhead_us,block_duration_ms,gc_young_delta_count,gc_old_delta_count,gc_young_delta_ms,gc_old_delta_ms,gc_total_delta_ms,gc_pause_ratio
1778541168675,1,ADDRESS_LOCALITY,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778541169736,2,ADDRESS_LOCALITY,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778541169995,3,ADDRESS_LOCALITY,2,0,0,1,0.0000,598,27,0,0,0,0,0,0.0000
1778541170535,4,ADDRESS_LOCALITY,2,0,0,1,0.0000,39,7,0,0,0,0,0,0.0000
1778541170624,5,ADDRESS_LOCALITY,2,0,0,1,0.0000,48,16,0,0,0,0,0,0.0000
1778541170982,6,ADDRESS_LOCALITY,4,0,0,1,0.0000,37,6,0,0,0,0,0,0.0000
1778541171110,7,ADDRESS_LOCALITY,1,0,0,1,0.0000,42,4,0,0,0,0,0,0.0000
1778541171542,8,ADDRESS_LOCALITY,2,0,0,1,0.0000,80,5,0,0,0,0,0,0.0000
1778541172151,9,ADDRESS_LOCALITY,3,0,0,1,0.0000,72,5,0,0,0,0,0,0.0000
1778541172272,10,ADDRESS_LOCALITY,1,0,0,1,0.0000,73,4,0,0,0,0,0,0.0000
1778541172400,11,ADDRESS_LOCALITY,3,0,0,1,0.0000,77,5,0,0,0,0,0,0.0000
1778541172551,12,ADDRESS_LOCALITY,2,0,0,1,0.0000,74,5,0,0,0,0,0,0.0000
1778541172703,13,ADDRESS_LOCALITY,2,0,0,1,0.0000,78,4,0,0,0,0,0,0.0000
1778541172925,14,ADDRESS_LOCALITY,3,0,0,1,0.0000,78,4,0,0,0,0,0,0.0000
1778541173331,15,ADDRESS_LOCALITY,2,0,0,1,0.0000,54,7,0,0,0,0,0,0.0000
1778541173530,16,ADDRESS_LOCALITY,1,0,0,1,0.0000,71,4,0,0,0,0,0,0.0000
1778541173772,17,ADDRESS_LOCALITY,2,0,0,1,0.0000,71,4,0,0,0,0,0,0.0000
1778541173887,18,ADDRESS_LOCALITY,1,0,0,1,0.0000,68,3,0,0,0,0,0,0.0000
1778541173943,19,ADDRESS_LOCALITY,3,0,0,1,0.0000,72,4,0,0,0,0,0,0.0000
