timestamp_ms,block_number,last_variant,tx_count,warm_hits,cold_misses,warm_set_size,warm_hit_rate,scheduler_overhead_us,block_duration_ms,gc_young_delta_count,gc_old_delta_count,gc_young_delta_ms,gc_old_delta_ms,gc_total_delta_ms,gc_pause_ratio
1778560239378,1,DISABLED,0,0,0,0,0.0000,0,2,0,0,0,0,0,0.0000
1778560240589,2,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560241567,3,DISABLED,102,0,0,0,0.0000,0,64,0,0,0,0,0,0.0000
1778560242146,4,DISABLED,68,0,0,0,0.0000,0,19,0,0,0,0,0,0.0000
1778560242887,5,DISABLED,91,0,0,0,0.0000,0,21,0,0,0,0,0,0.0000
1778560243407,6,DISABLED,67,0,0,0,0.0000,0,12,0,0,0,0,0,0.0000
1778560243618,7,DISABLED,2,0,0,0,0.0000,0,1,0,0,0,0,0,0.0000
1778560244338,8,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560244528,9,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560245494,10,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560245749,11,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560245800,12,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560245920,13,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560245983,14,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560246019,15,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560246037,16,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560246127,17,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560246362,18,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560246418,19,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560246440,20,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560247917,21,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560248137,22,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560248275,23,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560249003,24,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560249371,25,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560249433,26,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560250002,27,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560251002,28,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778560252074,29,DISABLED,6,0,0,0,0.0000,0,72,0,0,0,0,0,0.0000
1778560253047,30,DISABLED,6,0,0,0,0.0000,0,44,1,0,8,0,8,0.1818
1778560254028,31,DISABLED,6,0,0,0,0.0000,0,27,0,0,0,0,0,0.0000
1778560255022,32,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778560256023,33,DISABLED,6,0,0,0,0.0000,0,21,0,0,0,0,0,0.0000
1778560257023,34,DISABLED,6,0,0,0,0.0000,0,21,0,0,0,0,0,0.0000
1778560258021,35,DISABLED,6,0,0,0,0.0000,0,19,0,0,0,0,0,0.0000
1778560259026,36,DISABLED,6,0,0,0,0.0000,0,24,0,0,0,0,0,0.0000
1778560260025,37,DISABLED,6,0,0,0,0.0000,0,23,0,0,0,0,0,0.0000
1778560261026,38,DISABLED,6,0,0,0,0.0000,0,24,0,0,0,0,0,0.0000
1778560262028,39,DISABLED,6,0,0,0,0.0000,0,26,0,0,0,0,0,0.0000
1778560263022,40,DISABLED,6,0,0,0,0.0000,0,21,0,0,0,0,0,0.0000
1778560264026,41,DISABLED,6,0,0,0,0.0000,0,24,0,0,0,0,0,0.0000
1778560265186,42,DISABLED,6,0,0,0,0.0000,0,25,0,0,0,0,0,0.0000
1778560266024,43,DISABLED,6,0,0,0,0.0000,0,23,0,0,0,0,0,0.0000
1778560267090,44,DISABLED,6,0,0,0,0.0000,0,25,1,0,6,0,6,0.2400
1778560268018,45,DISABLED,6,0,0,0,0.0000,0,16,0,0,0,0,0,0.0000
1778560269023,46,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778560270022,47,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778560271022,48,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778560272026,49,DISABLED,6,0,0,0,0.0000,0,24,0,0,0,0,0,0.0000
1778560273019,50,DISABLED,6,0,0,0,0.0000,0,17,0,0,0,0,0,0.0000
1778560274024,51,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778560275023,52,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778560276023,53,DISABLED,6,0,0,0,0.0000,0,21,0,0,0,0,0,0.0000
1778560277024,54,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778560278019,55,DISABLED,6,0,0,0,0.0000,0,17,0,0,0,0,0,0.0000
1778560279022,56,DISABLED,6,0,0,0,0.0000,0,21,0,0,0,0,0,0.0000
1778560280019,57,DISABLED,6,0,0,0,0.0000,0,17,0,0,0,0,0,0.0000
1778560281022,58,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778560282361,59,DISABLED,6,0,0,0,0.0000,0,23,0,0,0,0,0,0.0000
1778560283018,60,DISABLED,6,0,0,0,0.0000,0,16,0,0,0,0,0,0.0000
1778560284025,61,DISABLED,6,0,0,0,0.0000,0,24,0,0,0,0,0,0.0000
1778560285022,62,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
