timestamp_ms,block_number,last_variant,tx_count,warm_hits,cold_misses,warm_set_size,warm_hit_rate,scheduler_overhead_us,block_duration_ms,gc_young_delta_count,gc_old_delta_count,gc_young_delta_ms,gc_old_delta_ms,gc_total_delta_ms,gc_pause_ratio
1778551773412,1,HYBRID_FEE_LOCALITY,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778551774673,2,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,1981,27,0,0,0,0,0,0.0000
1778551775054,3,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,609,7,0,0,0,0,0,0.0000
1778551775741,4,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,744,9,0,0,0,0,0,0.0000
1778551776095,5,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,931,9,0,0,0,0,0,0.0000
1778551776331,6,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,393,4,0,0,0,0,0,0.0000
1778551776913,7,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,743,7,0,0,0,0,0,0.0000
1778551776989,8,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,451,6,0,0,0,0,0,0.0000
1778551777078,9,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,458,5,0,0,0,0,0,0.0000
1778551777732,10,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,478,6,0,0,0,0,0,0.0000
1778551778062,11,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,480,4,0,0,0,0,0,0.0000
1778551778235,12,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,674,5,0,0,0,0,0,0.0000
1778551778586,13,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,588,5,0,0,0,0,0,0.0000
1778551778685,14,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,619,6,0,0,0,0,0,0.0000
1778551778801,15,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,275,6,0,0,0,0,0,0.0000
1778551779311,16,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,277,4,0,0,0,0,0,0.0000
1778551779810,17,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,289,3,0,0,0,0,0,0.0000
1778551779843,18,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,304,3,0,0,0,0,0,0.0000
1778551780277,19,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,254,3,0,0,0,0,0,0.0000
1778551780860,20,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,211,3,0,0,0,0,0,0.0000
1778551781008,21,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,206,2,0,0,0,0,0,0.0000
1778551781186,22,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,243,3,0,0,0,0,0,0.0000
1778551781658,23,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,216,3,0,0,0,0,0,0.0000
1778551781839,24,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,203,2,0,0,0,0,0,0.0000
1778551782096,25,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,207,2,0,0,0,0,0,0.0000
1778551783007,26,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,480,4,0,0,0,0,0,0.0000
1778551784393,27,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,367,3,0,0,0,0,0,0.0000
1778551785004,28,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,234,2,0,0,0,0,0,0.0000
1778551786005,29,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,392,3,0,0,0,0,0,0.0000
1778551787004,30,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,238,2,0,0,0,0,0,0.0000
1778551788005,31,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,264,2,0,0,0,0,0,0.0000
1778551789005,32,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,261,3,0,0,0,0,0,0.0000
1778551790005,33,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,425,2,0,0,0,0,0,0.0000
1778551791004,34,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,228,2,0,0,0,0,0,0.0000
1778551792005,35,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,278,3,0,0,0,0,0,0.0000
1778551793006,36,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,391,3,0,0,0,0,0,0.0000
1778551794005,37,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,235,2,0,0,0,0,0,0.0000
1778551795005,38,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,229,3,0,0,0,0,0,0.0000
1778551796004,39,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,242,3,0,0,0,0,0,0.0000
1778551797005,40,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,317,2,0,0,0,0,0,0.0000
1778551798005,41,HYBRID_FEE_LOCALITY,4,0,0,1,0.0000,229,2,0,0,0,0,0,0.0000
1778551799004,42,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,215,1,0,0,0,0,0,0.0000
1778551800007,43,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,247,3,0,0,0,0,0,0.0000
1778551801004,44,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,241,2,0,0,0,0,0,0.0000
1778551802003,45,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,203,1,0,0,0,0,0,0.0000
1778551803003,46,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,194,1,0,0,0,0,0,0.0000
1778551804004,47,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,208,2,0,0,0,0,0,0.0000
1778551805004,48,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,194,2,0,0,0,0,0,0.0000
1778551806003,49,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,200,2,0,0,0,0,0,0.0000
1778551807005,50,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,217,1,0,0,0,0,0,0.0000
1778551808005,51,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,261,2,0,0,0,0,0,0.0000
1778551809003,52,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,203,1,0,0,0,0,0,0.0000
1778551810004,53,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,209,1,0,0,0,0,0,0.0000
1778551811004,54,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,185,1,0,0,0,0,0,0.0000
1778551812004,55,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,257,2,0,0,0,0,0,0.0000
1778551813005,56,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,234,2,0,0,0,0,0,0.0000
1778551814004,57,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,186,2,0,0,0,0,0,0.0000
1778551815004,58,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,186,1,0,0,0,0,0,0.0000
1778551816004,59,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,182,2,0,0,0,0,0,0.0000
1778551817004,60,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,200,2,0,0,0,0,0,0.0000
1778551818003,61,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,184,2,0,0,0,0,0,0.0000
1778551819003,62,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,186,1,0,0,0,0,0,0.0000
1778551820003,63,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,178,1,0,0,0,0,0,0.0000
1778551821004,64,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,206,2,0,0,0,0,0,0.0000
1778551822004,65,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,181,2,0,0,0,0,0,0.0000
1778551823004,66,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,242,2,0,0,0,0,0,0.0000
1778551824003,67,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,211,1,0,0,0,0,0,0.0000
1778551825004,68,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,183,1,0,0,0,0,0,0.0000
1778551826005,69,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,205,1,0,0,0,0,0,0.0000
1778551827005,70,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,172,2,0,0,0,0,0,0.0000
1778551828003,71,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,190,1,0,0,0,0,0,0.0000
1778551829004,72,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,273,2,0,0,0,0,0,0.0000
1778551830004,73,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,199,2,0,0,0,0,0,0.0000
1778551831003,74,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,165,1,0,0,0,0,0,0.0000
1778551832004,75,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,207,2,0,0,0,0,0,0.0000
1778551833003,76,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,184,1,0,0,0,0,0,0.0000
1778551834004,77,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,177,2,0,0,0,0,0,0.0000
1778551835004,78,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,169,2,0,0,0,0,0,0.0000
1778551836004,79,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,192,1,0,0,0,0,0,0.0000
1778551837004,80,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,268,2,0,0,0,0,0,0.0000
1778551838004,81,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,184,2,0,0,0,0,0,0.0000
1778551839004,82,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,196,1,0,0,0,0,0,0.0000
1778551840003,83,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,184,1,0,0,0,0,0,0.0000
1778551841004,84,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,169,1,0,0,0,0,0,0.0000
1778551842008,85,HYBRID_FEE_LOCALITY,4,0,0,1,0.0000,167,2,0,0,0,0,0,0.0000
1778551843005,86,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,189,2,0,0,0,0,0,0.0000
1778551844004,87,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,174,1,0,0,0,0,0,0.0000
1778551845003,88,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,150,1,0,0,0,0,0,0.0000
1778551846003,89,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,179,1,0,0,0,0,0,0.0000
1778551847196,90,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,149,1,0,0,0,0,0,0.0000
1778551848004,91,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,174,1,0,0,0,0,0,0.0000
1778551849003,92,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,152,1,0,0,0,0,0,0.0000
1778551850004,93,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,153,1,0,0,0,0,0,0.0000
1778551851412,94,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,170,1,0,0,0,0,0,0.0000
1778551852004,95,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,160,1,0,0,0,0,0,0.0000
1778551853004,96,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,159,1,0,0,0,0,0,0.0000
1778551854003,97,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,146,1,0,0,0,0,0,0.0000
1778551855004,98,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,141,1,0,0,0,0,0,0.0000
1778551856003,99,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,142,1,0,0,0,0,0,0.0000
1778551857003,100,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,136,1,0,0,0,0,0,0.0000
1778551858003,101,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,137,1,0,0,0,0,0,0.0000
1778551859003,102,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,133,1,0,0,0,0,0,0.0000
1778551860004,103,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,188,1,0,0,0,0,0,0.0000
1778551861004,104,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,167,1,0,0,0,0,0,0.0000
