timestamp_ms,block_number,last_variant,tx_count,warm_hits,cold_misses,warm_set_size,warm_hit_rate,scheduler_overhead_us,block_duration_ms,gc_young_delta_count,gc_old_delta_count,gc_young_delta_ms,gc_old_delta_ms,gc_total_delta_ms,gc_pause_ratio
1778539819711,1,DISABLED,0,0,0,0,0.0000,0,2,0,0,0,0,0,0.0000
1778539822132,2,DISABLED,124,0,0,0,0.0000,0,71,0,0,0,0,0,0.0000
1778539822433,3,DISABLED,35,0,0,0,0.0000,0,9,0,0,0,0,0,0.0000
1778539822656,4,DISABLED,25,0,0,0,0.0000,0,4,0,0,0,0,0,0.0000
1778539822770,5,DISABLED,15,0,0,0,0.0000,0,4,0,0,0,0,0,0.0000
1778539823173,6,DISABLED,53,0,0,0,0.0000,0,11,0,0,0,0,0,0.0000
1778539823696,7,DISABLED,71,0,0,0,0.0000,0,14,0,0,0,0,0,0.0000
1778539824179,8,DISABLED,7,0,0,0,0.0000,0,1,0,0,0,0,0,0.0000
1778539824341,9,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539824402,10,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539824504,11,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539824643,12,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539824735,13,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539824870,14,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539825794,15,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539825802,16,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539825990,17,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539826171,18,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539826484,19,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539826768,20,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539827198,21,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539827490,22,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539828034,23,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539829001,24,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539830007,25,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539831002,26,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539832002,27,DISABLED,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778539833071,28,DISABLED,6,0,0,0,0.0000,0,68,0,0,0,0,0,0.0000
1778539834041,29,DISABLED,6,0,0,0,0.0000,0,39,0,0,0,0,0,0.0000
1778539835029,30,DISABLED,6,0,0,0,0.0000,0,26,0,0,0,0,0,0.0000
1778539836026,31,DISABLED,6,0,0,0,0.0000,0,23,0,0,0,0,0,0.0000
1778539837030,32,DISABLED,6,0,0,0,0.0000,0,27,0,0,0,0,0,0.0000
1778539838027,33,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778539839028,34,DISABLED,6,0,0,0,0.0000,0,26,0,0,0,0,0,0.0000
1778539840027,35,DISABLED,6,0,0,0,0.0000,0,25,0,0,0,0,0,0.0000
1778539841367,36,DISABLED,6,0,0,0,0.0000,0,25,0,0,0,0,0,0.0000
1778539842029,37,DISABLED,6,0,0,0,0.0000,0,27,0,0,0,0,0,0.0000
1778539843021,38,DISABLED,6,0,0,0,0.0000,0,19,0,0,0,0,0,0.0000
1778539844027,39,DISABLED,6,0,0,0,0.0000,0,25,0,0,0,0,0,0.0000
1778539845026,40,DISABLED,6,0,0,0,0.0000,0,24,0,0,0,0,0,0.0000
1778539846026,41,DISABLED,6,0,0,0,0.0000,0,24,0,0,0,0,0,0.0000
1778539847027,42,DISABLED,6,0,0,0,0.0000,0,25,0,0,0,0,0,0.0000
1778539848023,43,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778539849022,44,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778539850021,45,DISABLED,6,0,0,0,0.0000,0,19,0,0,0,0,0,0.0000
1778539851023,46,DISABLED,6,0,0,0,0.0000,0,21,0,0,0,0,0,0.0000
1778539852035,47,DISABLED,6,0,0,0,0.0000,0,30,0,0,0,0,0,0.0000
1778539853022,48,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778539854047,49,DISABLED,6,0,0,0,0.0000,0,44,1,0,8,0,8,0.1818
1778539855153,50,DISABLED,6,0,0,0,0.0000,0,23,0,0,0,0,0,0.0000
1778539856027,51,DISABLED,6,0,0,0,0.0000,0,25,0,0,0,0,0,0.0000
1778539857028,52,DISABLED,6,0,0,0,0.0000,0,25,0,0,0,0,0,0.0000
1778539858022,53,DISABLED,6,0,0,0,0.0000,0,19,0,0,0,0,0,0.0000
1778539859031,54,DISABLED,6,0,0,0,0.0000,0,28,0,0,0,0,0,0.0000
1778539860022,55,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778539861020,56,DISABLED,6,0,0,0,0.0000,0,18,0,0,0,0,0,0.0000
1778539862027,57,DISABLED,6,0,0,0,0.0000,0,25,0,0,0,0,0,0.0000
1778539863016,58,DISABLED,6,0,0,0,0.0000,0,15,0,0,0,0,0,0.0000
1778539864022,59,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778539865021,60,DISABLED,6,0,0,0,0.0000,0,19,0,0,0,0,0,0.0000
1778539866021,61,DISABLED,6,0,0,0,0.0000,0,19,0,0,0,0,0,0.0000
1778539867023,62,DISABLED,6,0,0,0,0.0000,0,21,0,0,0,0,0,0.0000
1778539868032,63,DISABLED,6,0,0,0,0.0000,0,29,0,0,0,0,0,0.0000
1778539869037,64,DISABLED,6,0,0,0,0.0000,0,34,0,0,0,0,0,0.0000
1778539870025,65,DISABLED,6,0,0,0,0.0000,0,23,0,0,0,0,0,0.0000
1778539871365,66,DISABLED,6,0,0,0,0.0000,0,24,0,0,0,0,0,0.0000
1778539872028,67,DISABLED,6,0,0,0,0.0000,0,26,0,0,0,0,0,0.0000
1778539873022,68,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778539874029,69,DISABLED,6,0,0,0,0.0000,0,27,0,0,0,0,0,0.0000
1778539875021,70,DISABLED,6,0,0,0,0.0000,0,19,0,0,0,0,0,0.0000
1778539876023,71,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778539877025,72,DISABLED,6,0,0,0,0.0000,0,23,0,0,0,0,0,0.0000
1778539878017,73,DISABLED,6,0,0,0,0.0000,0,15,0,0,0,0,0,0.0000
1778539879023,74,DISABLED,6,0,0,0,0.0000,0,21,0,0,0,0,0,0.0000
1778539880021,75,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778539881021,76,DISABLED,6,0,0,0,0.0000,0,19,0,0,0,0,0,0.0000
1778539882023,77,DISABLED,6,0,0,0,0.0000,0,21,0,0,0,0,0,0.0000
1778539883018,78,DISABLED,6,0,0,0,0.0000,0,15,0,0,0,0,0,0.0000
1778539884038,79,DISABLED,6,0,0,0,0.0000,0,36,0,0,0,0,0,0.0000
1778539885025,80,DISABLED,6,0,0,0,0.0000,0,23,0,0,0,0,0,0.0000
1778539886028,81,DISABLED,6,0,0,0,0.0000,0,26,0,0,0,0,0,0.0000
1778539887035,82,DISABLED,6,0,0,0,0.0000,0,33,0,0,0,0,0,0.0000
1778539888022,83,DISABLED,6,0,0,0,0.0000,0,19,0,0,0,0,0,0.0000
1778539889030,84,DISABLED,6,0,0,0,0.0000,0,27,0,0,0,0,0,0.0000
1778539890023,85,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778539891063,86,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778539892023,87,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778539893018,88,DISABLED,6,0,0,0,0.0000,0,15,0,0,0,0,0,0.0000
1778539894025,89,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778539895021,90,DISABLED,6,0,0,0,0.0000,0,19,0,0,0,0,0,0.0000
1778539896021,91,DISABLED,6,0,0,0,0.0000,0,19,0,0,0,0,0,0.0000
1778539897024,92,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778539898018,93,DISABLED,6,0,0,0,0.0000,0,16,0,0,0,0,0,0.0000
1778539899188,94,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778539900022,95,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778539901101,96,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778539902023,97,DISABLED,6,0,0,0,0.0000,0,21,0,0,0,0,0,0.0000
1778539903018,98,DISABLED,6,0,0,0,0.0000,0,16,0,0,0,0,0,0.0000
1778539904024,99,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778539905021,100,DISABLED,6,0,0,0,0.0000,0,19,0,0,0,0,0,0.0000
1778539906020,101,DISABLED,6,0,0,0,0.0000,0,19,0,0,0,0,0,0.0000
1778539907024,102,DISABLED,6,0,0,0,0.0000,0,21,0,0,0,0,0,0.0000
1778539908365,103,DISABLED,6,0,0,0,0.0000,0,18,0,0,0,0,0,0.0000
1778539909321,104,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778539910022,105,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778539911021,106,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778539912032,107,DISABLED,6,0,0,0,0.0000,0,29,0,0,0,0,0,0.0000
1778539913018,108,DISABLED,6,0,0,0,0.0000,0,16,0,0,0,0,0,0.0000
1778539914023,109,DISABLED,6,0,0,0,0.0000,0,21,0,0,0,0,0,0.0000
1778539915028,110,DISABLED,6,0,0,0,0.0000,0,26,0,0,0,0,0,0.0000
1778539916020,111,DISABLED,6,0,0,0,0.0000,0,19,0,0,0,0,0,0.0000
1778539917030,112,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778539918029,113,DISABLED,6,0,0,0,0.0000,0,26,0,0,0,0,0,0.0000
1778539919023,114,DISABLED,6,0,0,0,0.0000,0,20,0,0,0,0,0,0.0000
1778539920024,115,DISABLED,6,0,0,0,0.0000,0,23,0,0,0,0,0,0.0000
1778539921020,116,DISABLED,6,0,0,0,0.0000,0,18,0,0,0,0,0,0.0000
1778539922024,117,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778539923019,118,DISABLED,6,0,0,0,0.0000,0,16,0,0,0,0,0,0.0000
1778539924033,119,DISABLED,6,0,0,0,0.0000,0,32,0,0,0,0,0,0.0000
1778539925026,120,DISABLED,6,0,0,0,0.0000,0,24,0,0,0,0,0,0.0000
1778539926033,121,DISABLED,6,0,0,0,0.0000,0,24,0,0,0,0,0,0.0000
1778539927024,122,DISABLED,6,0,0,0,0.0000,0,23,0,0,0,0,0,0.0000
1778539928020,123,DISABLED,6,0,0,0,0.0000,0,18,0,0,0,0,0,0.0000
1778539929023,124,DISABLED,6,0,0,0,0.0000,0,21,0,0,0,0,0,0.0000
1778539930023,125,DISABLED,6,0,0,0,0.0000,0,22,0,0,0,0,0,0.0000
1778539931441,126,DISABLED,6,0,0,0,0.0000,0,19,0,0,0,0,0,0.0000
1778539932026,127,DISABLED,6,0,0,0,0.0000,0,23,0,0,0,0,0,0.0000
1778539933022,128,DISABLED,6,0,0,0,0.0000,0,16,0,0,0,0,0,0.0000
