timestamp_ms,block_number,last_variant,tx_count,warm_hits,cold_misses,warm_set_size,warm_hit_rate,scheduler_overhead_us,block_duration_ms,gc_young_delta_count,gc_old_delta_count,gc_young_delta_ms,gc_old_delta_ms,gc_total_delta_ms,gc_pause_ratio
1778568206903,1,HYBRID_FEE_LOCALITY,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778568207969,2,HYBRID_FEE_LOCALITY,0,0,0,0,0.0000,0,0,0,0,0,0,0,0.0000
1778568208056,3,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,1388,20,0,0,0,0,0,0.0000
1778568208079,4,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,131,2,0,0,0,0,0,0.0000
1778568208635,5,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,687,9,0,0,0,0,0,0.0000
1778568208691,6,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,689,7,0,0,0,0,0,0.0000
1778568208936,7,HYBRID_FEE_LOCALITY,4,0,0,1,0.0000,541,8,0,0,0,0,0,0.0000
1778568209242,8,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,549,5,0,0,0,0,0,0.0000
1778568209512,9,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,502,5,0,0,0,0,0,0.0000
1778568210214,10,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,755,8,0,0,0,0,0,0.0000
1778568210309,11,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,601,6,0,0,0,0,0,0.0000
1778568210376,12,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,607,6,0,0,0,0,0,0.0000
1778568210472,13,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,636,6,0,0,0,0,0,0.0000
1778568210737,14,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,670,8,0,0,0,0,0,0.0000
1778568210808,15,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,599,7,0,0,0,0,0,0.0000
1778568210902,16,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,577,6,0,0,0,0,0,0.0000
1778568211054,17,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,751,6,0,0,0,0,0,0.0000
1778568211357,18,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,620,8,0,0,0,0,0,0.0000
1778568211628,19,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,427,4,0,0,0,0,0,0.0000
1778568211830,20,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,497,6,0,0,0,0,0,0.0000
1778568212712,21,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,435,5,0,0,0,0,0,0.0000
1778568213142,22,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,385,5,0,0,0,0,0,0.0000
1778568213685,23,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,415,4,0,0,0,0,0,0.0000
1778568214035,24,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,523,8,0,0,0,0,0,0.0000
1778568215007,25,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,757,5,0,0,0,0,0,0.0000
1778568216006,26,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,465,4,0,0,0,0,0,0.0000
1778568217005,27,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,429,4,0,0,0,0,0,0.0000
1778568218005,28,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,297,3,0,0,0,0,0,0.0000
1778568219005,29,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,342,4,0,0,0,0,0,0.0000
1778568220007,30,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,354,5,0,0,0,0,0,0.0000
1778568221007,31,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,317,4,0,0,0,0,0,0.0000
1778568222005,32,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,351,3,0,0,0,0,0,0.0000
1778568223006,33,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,610,3,0,0,0,0,0,0.0000
1778568224005,34,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,257,2,0,0,0,0,0,0.0000
1778568225005,35,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,295,3,0,0,0,0,0,0.0000
1778568226004,36,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,225,2,0,0,0,0,0,0.0000
1778568227005,37,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,204,2,0,0,0,0,0,0.0000
1778568228004,38,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,333,2,0,0,0,0,0,0.0000
1778568229006,39,HYBRID_FEE_LOCALITY,3,0,0,1,0.0000,280,3,0,0,0,0,0,0.0000
1778568230004,40,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,314,3,0,0,0,0,0,0.0000
1778568231005,41,HYBRID_FEE_LOCALITY,4,0,0,1,0.0000,274,4,0,0,0,0,0,0.0000
1778568232005,42,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,245,2,0,0,0,0,0,0.0000
1778568233005,43,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,288,3,0,0,0,0,0,0.0000
1778568234006,44,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,381,3,0,0,0,0,0,0.0000
1778568235005,45,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,335,2,0,0,0,0,0,0.0000
1778568236004,46,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,275,2,0,0,0,0,0,0.0000
1778568237004,47,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,267,2,0,0,0,0,0,0.0000
1778568238005,48,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,267,3,0,0,0,0,0,0.0000
1778568239005,49,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,277,2,0,0,0,0,0,0.0000
1778568240006,50,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,332,3,0,0,0,0,0,0.0000
1778568241005,51,HYBRID_FEE_LOCALITY,2,0,0,1,0.0000,259,3,0,0,0,0,0,0.0000
1778568242004,52,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,232,2,0,0,0,0,0,0.0000
1778568243005,53,HYBRID_FEE_LOCALITY,1,0,0,1,0.0000,972,3,0,0,0,0,0,0.0000
